TIMESTAMP,DSWRF_SFC_0000,DSWRF_SFC_0001,DSWRF_SFC_0002,DSWRF_SFC_0003,DSWRF_SFC_0004,DSWRF_SFC_0005,DSWRF_SFC_0006,DSWRF_SFC_0007,DSWRF_SFC_0008,DSWRF_SFC_0009,DSWRF_SFC_0010,DSWRF_SFC_0011,DSWRF_SFC_0012,DSWRF_SFC_0013,DSWRF_SFC_0014,DSWRF_SFC_0015,DSWRF_SFC_0016,DSWRF_SFC_0017,DSWRF_SFC_0018,DSWRF_SFC_0019,DSWRF_SFC_0020,DSWRF_SFC_0021,DSWRF_SFC_0022,DSWRF_SFC_0023,DSWRF_SFC_0024,TCC_EATM_0000,TCC_EATM_0001,TCC_EATM_0002,TCC_EATM_0003,TCC_EATM_0004,TCC_EATM_0005,TCC_EATM_0006,TCC_EATM_0007,TCC_EATM_0008,TCC_EATM_0009,TCC_EATM_0010,TCC_EATM_0011,TCC_EATM_0012,TCC_EATM_0013,TCC_EATM_0014,TCC_EATM_0015,TCC_EATM_0016,TCC_EATM_0017,TCC_EATM_0018,TCC_EATM_0019,TCC_EATM_0020,TCC_EATM_0021,TCC_EATM_0022,TCC_EATM_0023,TCC_EATM_0024,VIS_SFC_0000,VIS_SFC_0001,VIS_SFC_0002,VIS_SFC_0003,VIS_SFC_0004,VIS_SFC_0005,VIS_SFC_0006,VIS_SFC_0007,VIS_SFC_0008,VIS_SFC_0009,VIS_SFC_0010,VIS_SFC_0011,VIS_SFC_0012,VIS_SFC_0013,VIS_SFC_0014,VIS_SFC_0015,VIS_SFC_0016,VIS_SFC_0017,VIS_SFC_0018,VIS_SFC_0019,VIS_SFC_0020,VIS_SFC_0021,VIS_SFC_0022,VIS_SFC_0023,VIS_SFC_0024,time_of_day_cos,time_of_day_sin,time_of_year_cos,time_of_year_sin,SOLARRADIATION_0003
'2017-07-02 18:00:00+00:00',901.240051,637,559.822388,331.075836,288,284,91,0,0,0,0,0,0,0,0,0,0,15,47,66,80,128.000473,265.263275,375.111023,512.286377,70,94,100,98,58,7,0,0,0,3,70,93,84,79,85,71,83,100,100,100,100,93,48,29,38,22900,11000,14700,15700,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,18400,17700,200,100,100,100,100,1800,24100,24100,24100,-0,-1,-0.977848,-0.209315,572.4
'2017-07-03 00:00:00+00:00',47,0,0,0,0,0,0,0,0,0,0,26.6,115,266,593,778.880798,906.75946,984.553711,885.349731,732.540039,668.549316,481.712433,362.470642,223,91,27,17,9,14,30,55,34,24,16,19,28,64,75,72,31,3,0,0,63,61,92,100,97,81,0,24100,24100,24100,24100,24100,24100,24100,23100,24100,24100,24100,2500,2400,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,0,-0.976938,-0.213521,0
'2017-07-03 06:00:00+00:00',0,0,0,0,0,18.5,61,124,98,756.122864,771,815.593628,854.154907,836.19635,559.403687,363.779785,163,96,42,0,0,0,0,0,0,31,17,27,22,71,93,83,98,92,35,64,84,70,76,84,77,79,74,55,30,7,0,0,0,7,24100,24100,22600,22400,6200,0,0,100,24100,12000,17100,16400,17100,19700,19100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.976011,-0.217723,0
'2017-07-03 12:00:00+00:00',97,129,422,754.049438,484.60321,896.803955,832.201477,924.499451,827.167847,661.179504,483.555786,259,91,0,0,0,0,0,0,0,0,0,0,39.799999,211,74,91,58,38,35,59,71,21,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24100,24100,22400,9200,11200,12300,17800,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.975065,-0.221922,430.4
'2017-07-03 18:00:00+00:00',678.095276,475.019836,504.465363,486.260193,486.071137,289,91,0,0,0,0,0,0,0,0,0,0,30.700001,212,424,622,788.511963,870.210327,466.055328,449.040558,94,100,96,57,11,0,0,0,0,1,3,3,0,0,0,0,31,78,24,1,8,16,22,55,67,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.9741,-0.226116,714.9
'2017-07-04 00:00:00+00:00',49,0,0,0,0,0,0,0,0,0,0,40.100002,197,408,618,785.21283,859.110474,889.266541,946.200867,593.813721,668.819824,533.13446,337.470642,162,62,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,25,43,44,72,80,78,77,74,48,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.973118,-0.230306,0
'2017-07-04 06:00:00+00:00',0,0,0,0,0,19.9,111,235,625,795.451233,917.065613,984.760742,994.761414,942.088928,829.61084,646.734314,495.003632,288,91,0,0,0,0,0,0,27,38,62,63,90,91,91,91,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18300,18300,1900,1700,0,0,0,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,1,-0.972118,-0.234491,0
'2017-07-04 12:00:00+00:00',276,420,622,791,915.206421,986.100159,995.701111,946.08313,839.812744,682.230041,494.046173,260,79,0,0,0,0,0,0,0,0,0,0,39.400002,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,-0,-0.9711,-0.238673,734.2
'2017-07-04 18:00:00+00:00',984.171509,937.113159,830.012146,647.44458,459.236786,255,76,0,0,0,0,0,0,0,0,0,0,39.200001,219,425,623,791.030823,912.716125,975.768921,784.199097,0,3,17,10,9,1,9,0,14,14,18,0,0,0,0,0,0,0,0,0,0,0,0,12,90,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.970064,-0.24285,642.1
'2017-07-05 00:00:00+00:00',48,0,0,0,0,0,0,0,0,0,0,38.700001,217,422,619,788.021179,888,944.853516,855.082947,831.849976,496.631073,357.490021,274.363373,169,56,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,52,82,43,92,93,97,72,41,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.96901,-0.247022,0
'2017-07-05 06:00:00+00:00',0,0,0,0,0,19,105,232,619,787,910.210327,982,992.013489,892.291504,816.396179,670,472.031677,261,79,0,0,0,0,0,0,0,15,30,73,93,100,100,100,18,0,0,0,24,52,31,25,2,6,20,29,29,26,0,0,0,24100,24100,17700,1200,0,0,0,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.967938,-0.25119,0
'2017-07-05 12:00:00+00:00',260,391,617,786,910,981,984.983398,934.765503,743.21814,672.346435,485.932434,284,90,0,0,0,0,0,0,0,0,0,0,38,216,42,39,3,0,0,10,17,11,31,0,0,0,0,0,0,0,0,0,2,6,1,1,10,10,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.966848,-0.255353,747.1
'2017-07-05 18:00:00+00:00',982.447937,938,745,413,212.112122,115,36,0,0,0,0,0,0,0,0,0,0,38,208,319,432,689.031677,820.069458,946.289429,953.470581,0,0,63,90,90,91,100,80,47,7,3,14,30,39,65,78,35,4,42,94,100,100,97,80,74,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,-1,-0.96574,-0.259512,600.2
'2017-07-06 00:00:00+00:00',49,0,0,0,0,0,0,0,0,0,0,38,213,417,613,783.012085,815.750488,857.927002,941.681885,669.0354,762,653.000793,494.071655,288,91,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,3,63,83,38,84,45,22,5,6,7,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.964614,-0.263665,0
'2017-07-06 06:00:00+00:00',0,0,0,0,0,29,157,396,589,757,889.281128,932.736938,926.130981,909.362732,833.229981,678.576233,495.593567,289,91,0,0,0,0,0,0,60,65,75,64,60,42,39,34,40,45,30,43,62,63,13,26,12,5,4,4,6,2,0,1,3,24100,24100,24100,24100,22400,22600,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.963471,-0.267814,0
'2017-07-06 12:00:00+00:00',251.699997,415,612,781.39447,904.023315,960.162476,983.663208,789.920471,808.299316,670.354248,388.636566,232,90,0,0,0,0,0,0,0,0,0,0,36.100002,211.900009,17,0,0,0,0,19,44,100,39,35,46,46,11,0,0,0,0,0,0,0,0,0,1,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.962309,-0.271958,695.4
'2017-07-06 18:00:00+00:00',957.20044,877.073364,500.87677,438.66983,367.408935,262,83,0,0,0,0,0,0,0,0,0,0,36.299999,211.900009,399.700012,557,782.301697,905.231506,936.045593,460.037109,0,57,77,77,65,43,32,19,0,0,0,0,0,0,0,0,0,1,11,37,49,0,0,63,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.96113,-0.276097,712.5
'2017-07-07 00:00:00+00:00',48,0,0,0,0,0,0,0,0,0,0,36.299999,210.5,405.300018,585,768.233459,705.041687,900.532898,596.949524,386.080261,540.278381,188.083832,460.669708,288,89,0,0,0,0,0,0,0,0,0,0,0,0,2,13,20,28,57,52,77,99,51,26,32,26,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23200,24100,24100,23300,12000,24100,24100,24100,24100,24100,1,-0,-0.959933,-0.280231,0.01
'2017-07-07 06:00:00+00:00',0,0,0,0,0,31.9,192.100006,414.600006,607,771,902.27179,974.874573,988.204773,830.41864,279.009613,221.06958,222,3,1,0,0,0,0,0,0,0,0,0,0,11,13,14,7,18,24,7,3,3,50,99,96,73,99,100,100,100,100,100,93,78,24100,24100,24100,24100,18300,18300,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,22500,2600,12500,24100,24100,24100,24100,24100,24100,-0,1,-0.958718,-0.284359,0
'2017-07-07 12:00:00+00:00',266.800018,415.600006,614,784,896.000488,807.045349,615.345581,604.524963,565.781982,484,417.166321,212,57,0,0,0,0,0,0,0,0,0,0,34,197.300003,0,0,0,0,0,79,97,100,88,63,60,49,41,3,13,2,18,0,0,0,0,0,1,13,20,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.957485,-0.288482,580.5
'2017-07-07 18:00:00+00:00',955.671509,546.321899,447,307,201.628372,263,88,0,0,0,0,0,0,0,0,0,0,6,116.200005,207,239,331.708649,60.144585,315.871887,967.495483,3,89,100,97,77,16,14,55,59,100,100,63,31,42,67,50,28,58,46,82,92,86,88,98,53,24100,24100,24100,24100,24100,24100,24100,23600,5400,24100,24100,24100,23800,11700,20900,24100,24100,24100,24100,24100,24100,18700,9600,24100,24100,-0,-1,-0.956235,-0.2926,451.3
'2017-07-08 00:00:00+00:00',38,0,0,0,0,0,0,0,0,0,0,21.9,79.400002,124,203,350.001709,711.085388,977.136536,992.130249,655.325012,682.059998,461,334.869873,138,74,70,97,96,100,64,21,23,28,29,30,26,65,78,94,89,88,71,2,24,65,99,62,80,84,56,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,22400,6800,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.954967,-0.296713,0
'2017-07-08 06:00:00+00:00',0,0,0,0,0,30.4,188.100006,399,597,774,901.248657,974.210998,980.964722,793.794556,787.160034,682.001892,380,162,57,0,0,0,0,0,0,61,50,35,33,29,33,34,30,24,22,6,32,32,45,56,53,77,88,90,100,100,73,100,94,99,24100,24100,18500,18300,18300,18300,18400,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23300,14100,11800,23600,0,1,-0.953681,-0.30082,0
'2017-07-08 12:00:00+00:00',248.199997,393,594,769,900.754822,962.206604,971.511475,598.506409,325.611664,254.141922,199.458633,121,45,0,0,0,0,0,0,0,0,0,0,24.200001,174.199997,22,19,20,21,5,18,40,63,94,91,93,70,64,56,73,100,97,22,13,13,25,61,68,48,36,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23900,24100,24100,24100,24100,-1,-0,-0.952378,-0.304921,732
'2017-07-08 18:00:00+00:00',950.664002,552.984985,315.703888,75.269028,23.048433,10,16,0,0,0,0,0,0,0,0,0,0,10.2,55.600002,111,178,263,492,897.464416,875.067139,11,93,95,97,95,100,100,100,88,61,97,92,30,40,43,71,99,100,100,100,100,100,76,75,89,24100,24100,24100,24100,7600,7900,10000,24100,24100,24100,24100,24100,24100,24100,24100,2700,0,0,0,0,0,2400,6800,18200,22400,0,-1,-0.951057,-0.309017,573
'2017-07-09 00:00:00+00:00',38,0,0,0,0,0,0,0,0,0,0,24.800001,76.800003,138,263,641,904,977,965.700928,730,516.015076,442.490509,201.725128,76,18,58,53,38,28,7,4,27,91,62,27,36,73,97,98,98,74,3,17,40,73,89,79,89,100,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23800,7100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.949718,-0.313107,0
'2017-07-09 06:00:00+00:00',0,0,0,0,0,28.9,182.600006,408,607,778,902,959.597717,852.269836,588.165588,508.120789,260.000275,146.051605,54,15,0,0,0,0,0,0,16,26,31,32,43,52,45,35,19,10,1,50,64,100,74,100,98,98,97,97,91,91,81,61,44,24100,24100,18300,18300,18300,17800,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.948362,-0.317191,0
'2017-07-09 12:00:00+00:00',265.700012,415,612,782,863.004334,908.381714,617,477.433746,295.039947,176.111237,101,71,48,0,0,0,0,0,0,0,0,0,0,8.7,48,0,0,0,0,0,33,100,96,99,100,100,100,76,63,47,34,19,26,41,55,66,78,89,94,91,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20400,16800,24100,24100,24100,8300,2400,1700,0,0,0,-1,0,-0.946988,-0.32127,733
'2017-07-09 18:00:00+00:00',972,674.126099,340.39682,210.240433,81.761749,26,8,0,0,0,0,0,0,0,0,0,0,20.9,129,288,603,762.062134,714,726,441.056793,8,76,96,96,95,94,78,66,46,58,47,48,36,58,60,43,57,68,69,58,21,14,72,99,98,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,8300,8200,6500,6500,8300,20100,14400,12600,8900,7500,-0,-1,-0.945596,-0.325342,389.4
'2017-07-10 00:00:00+00:00',5,0,0,0,0,0,0,0,0,0,0,23.200001,85,158,250,762,854.418152,741.515625,735.283264,888.273377,652.027771,638.074036,458.105286,282,60,75,85,84,89,97,91,74,42,7,11,20,35,35,35,43,31,57,75,91,51,87,37,22,10,68,22000,4900,1800,2500,19000,24100,24100,24100,24100,24100,24100,24100,24100,24100,23000,13400,15500,13700,13900,14200,15300,21500,24100,24100,24100,1,0,-0.944188,-0.329408,0
'2017-07-10 06:00:00+00:00',0,0,0,0,0,17.700001,106,226,590,761.820007,862.40564,918.398132,897,471.576508,242.282242,162.095856,117.484039,62,20,0,0,0,0,0,0,23,16,28,38,44,33,43,38,24,30,53,44,60,100,100,83,67,64,83,62,49,38,11,12,15,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,22700,5900,18400,24100,24100,24100,24100,24100,24100,0,1,-0.942761,-0.333469,0
'2017-07-10 12:00:00+00:00',186,377,606,765,885,960.273987,896.587341,420.466309,180.093323,102.582382,169.022751,87,26,0,0,0,0,0,0,0,0,0,0,9.400001,58,48,23,0,0,0,13,51,92,100,100,72,89,92,94,100,100,99,49,61,86,99,100,100,100,100,24100,24100,19100,21200,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,8300,2400,700,0,0,0,0,0,-1,0,-0.941317,-0.337523,727.4
'2017-07-10 18:00:00+00:00',967,556.181641,226.354019,94,68.9506,60,37,0,0,0,0,0,0,0,0,0,0,8,57,148,264,532.244629,860.154541,889.947632,232.175461,42,90,98,99,90,84,62,39,26,27,38,89,97,100,100,100,100,100,100,100,100,97,35,61,64,24100,24100,24100,24100,24100,24100,24100,24100,24100,20100,20200,23900,24100,24100,24100,24100,23800,23800,23800,24100,24100,9700,6800,9100,13700,-0,-1,-0.939856,-0.341571,362.7
'2017-07-11 00:00:00+00:00',45,0,0,0,0,0,0,0,0,0,0,25.1,93,184,437,698.795532,819,746.843994,636.63031,697.976746,297.608429,393.0513,489,282,82,3,3,3,10,14,19,11,11,0,13,32,46,57,70,72,46,43,62,60,55,64,29,17,17,17,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,18300,18300,20700,19500,10500,10700,10000,11600,14700,17800,24100,24100,24100,24100,1,-0,-0.938377,-0.345612,0
'2017-07-11 06:00:00+00:00',0,0,0,0,0,11.5,64,123,199,371.316223,883.843994,899.107422,784.010742,87.636551,33.258297,33.427982,51.859222,62,49,0,0,0,0,0,0,0,27,49,71,91,100,100,100,100,98,40,53,100,99,98,100,98,92,74,18,12,9,4,16,21,24100,18500,18300,4200,1100,100,0,0,100,24100,9300,6500,5900,8500,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.936881,-0.349647,0
'2017-07-11 12:00:00+00:00',135,197,531,755,785.187256,759,428.095123,186.189453,263.095123,486.537262,397.014252,241,81,0,0,0,0,0,0,0,0,0,0,28.700001,202,72,90,72,33,68,59,73,98,79,96,88,35,23,16,10,3,1,1,5,0,9,18,7,0,16,24100,10400,9200,9100,11600,14300,18500,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,-0,-0.935368,-0.353676,669.2
'2017-07-11 18:00:00+00:00',859.284485,618.729309,539,549.624695,458,265,72,0,0,0,0,0,0,0,0,0,0,29.6,64,98,112,349.738586,558.424622,814.680603,871.182678,61,74,33,31,24,16,27,27,6,12,58,58,51,28,3,0,0,14,56,71,82,84,65,61,56,21700,8400,21300,23100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,21300,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.933837,-0.357698,588.9
'2017-07-12 00:00:00+00:00',28,0,0,0,0,0,0,0,0,0,0,15.400001,102,230,475,370.283173,540.207703,626.642456,746.011719,611.589294,696.959717,660.456299,479.044739,263,81,61,44,79,64,9,33,26,17,59,91,100,100,100,100,62,54,43,46,65,65,47,23,18,24,12,24100,24100,24100,24100,24100,24100,24100,18300,17600,0,0,0,0,0,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,-0,-0.932289,-0.361714,0
'2017-07-12 06:00:00+00:00',0,0,0,0,0,14.2,67,137,227,341,867.771362,968.774231,981.021057,932.744324,825.14917,489.589783,302.2966,135,38,0,0,0,0,0,0,21,30,39,57,70,100,100,100,100,100,39,0,0,15,34,63,92,85,75,61,16,0,0,0,0,24100,24100,24100,24100,18300,200,0,0,0,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.930724,-0.365723,0
'2017-07-12 12:00:00+00:00',221,353,227,328.074158,841.565491,838.461792,631.529358,542.581726,406.902557,382.19632,255.703949,138,44,0,0,0,0,0,0,0,0,0,0,25.1,187.300003,24,37,33,48,32,42,84,99,93,82,92,90,72,63,36,2,1,0,0,0,0,0,0,7,14,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.929141,-0.369725,856
'2017-07-12 18:00:00+00:00',885.460938,691.881409,477,387.461029,285.925995,181,75,0,0,0,0,0,0,0,0,0,0,28.700001,201,406.300018,604,760,885.655396,943.125854,747.253357,83,92,89,88,86,68,35,23,0,0,0,0,0,0,0,0,0,0,1,0,16,30,38,48,75,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,-1,-0.927542,-0.37372,252.9
'2017-07-13 00:00:00+00:00',44,0,0,0,0,0,0,0,0,0,0,29.300001,203.699997,410,610,780.012817,904.216675,958.842163,912.619202,571.144287,393.973328,268.893768,176.563751,119,50,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,10,44,62,93,95,94,83,68,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,1,0,-0.925925,-0.377708,0
'2017-07-13 06:00:00+00:00',0,0,0,0,0,17.700001,102.800003,229.5,596,777.106567,902,975.713989,981.396668,717.896179,742.107788,273.830902,112.322449,45,13,0,0,0,0,0,0,0,0,0,20,51,86,91,83,14,0,0,0,19,61,61,100,100,100,100,100,89,68,48,37,0,24100,24100,24100,18300,17600,100,0,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.924291,-0.381689,0
'2017-07-13 12:00:00+00:00',258,407.300018,606,776.341736,901.207825,949.387756,898.562622,685.463867,403.418152,242.03772,144.234055,124,82,0,0,0,0,0,0,0,0,0,0,27.5,163,0,0,0,0,0,0,71,97,79,69,78,80,41,10,0,0,0,0,0,0,1,5,17,20,37,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.92264,-0.385663,484.6
'2017-07-13 18:00:00+00:00',973.342407,836.205933,558.083801,343.13324,247.621857,141,58,0,0,0,0,0,0,0,0,0,0,8,65,347,579,772.627747,897.43042,962.489319,939.201355,0,55,86,84,84,84,40,17,0,0,0,0,0,0,2,28,24,77,79,35,22,7,0,2,47,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.920971,-0.38963,636.9
'2017-07-14 00:00:00+00:00',44,0,0,0,0,0,0,0,0,0,0,28,199,403,600,768.456482,893.249573,910.134522,791.97168,926.847778,694.792725,307.897339,180.59906,240,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,97,26,70,85,100,43,29,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23300,21700,23900,23300,23100,23200,24100,24100,1,-0,-0.919286,-0.39359,0.01
'2017-07-14 06:00:00+00:00',0,0,0,0,0,25,178,405,602,771.366638,894.495789,966.528015,930.468201,618.798584,549.016235,385.572784,196.381317,108,38,0,0,0,0,0,0,0,0,0,0,11,33,37,0,0,0,0,0,37,74,100,92,100,70,61,48,38,41,66,76,56,24100,24100,24100,24100,18400,18300,18300,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,20300,4700,8500,-0,1,-0.917584,-0.397543,0
'2017-07-14 12:00:00+00:00',254,402,599,767.101746,875,832,654.550049,477.560425,440.359863,362.155548,111.834793,92,46,0,0,0,0,0,0,0,0,0,0,20.800001,43,0,0,0,0,26,81,81,97,97,97,81,36,30,37,28,11,3,0,0,0,0,1,7,28,67,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-1,0,-0.915864,-0.401488,561
'2017-07-14 18:00:00+00:00',970.535095,916.614258,824.446655,649.033813,461.204956,255,73,0,0,0,0,0,0,0,0,0,0,19.800001,198,402,599,768.010193,801.031738,554.343689,481.0914,2,21,13,6,15,14,11,5,0,10,0,0,0,3,36,65,50,29,4,1,8,1,73,100,94,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,-0,-1,-0.914128,-0.405426,618.3
'2017-07-15 00:00:00+00:00',42.299999,0,0,0,0,0,0,0,0,0,0,26.9,200,405,597,736.003601,811.637329,852.513367,905.874023,569.967285,326.302368,128.1324,133.416656,253,39,0,10,25,23,21,0,6,39,39,33,23,0,0,0,0,0,4,7,50,61,89,75,59,32,36,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,19800,24100,24100,1,-0,-0.912375,-0.409356,0
'2017-07-15 06:00:00+00:00',0,0,0,0,0,23.300001,180,280,435,622.150391,823.611511,962.277527,585.720215,272.134369,135.229584,64.289253,141.212891,38,29,0,0,0,0,0,0,0,0,0,3,3,4,21,38,47,30,0,22,97,100,100,100,90,95,98,56,50,70,70,47,73,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23500,24100,24100,24100,24100,24100,24100,24100,24100,24100,0,1,-0.910605,-0.413279,0
'2017-07-15 12:00:00+00:00',254,395,583,756,895.030151,929.460877,942.779663,629.035644,252.597809,92.032814,49.038181,34,34,0,0,0,0,0,0,0,0,0,0,6.4,50,0,0,0,0,0,0,53,82,98,100,90,59,62,35,58,94,82,61,52,64,65,82,97,97,100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,23700,22900,24100,24100,24100,24100,24100,24100,19000,2500,2100,1500,0,0,0,-1,0,-0.908818,-0.417194,655.6
'2017-07-15 18:00:00+00:00',972.437622,860.488586,612.28833,367.89917,222.021774,87,17,0,0,0,0,0,0,0,0,0,0,20,142,294,362,252,105,278.25885,901.491882,2,71,88,100,100,100,100,95,98,73,29,75,83,94,64,33,30,53,54,56,66,95,100,99,63,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,24100,19300,8100,12500,24100,24100,24100,24100,24100,6500,7800,23800,24100,0,-1,-0.907014,-0.421101,634.1
'2017-07-16 00:00:00+00:00',41.200001,0,0,0,0,0,0,0,0,0,0,9.3,50,86,64,59.085575,116,137.04689,198.515732,285.921356,280.619995,350,351,255,77,0,9,3,3,0,8,13,25,47,44,67,82,99,100,95,100,100,100,99,100,100,100,93,59,20,24100,24100,24100,24100,24100,23300,23100,23200,18400,18300,3500,1800,0,0,100,100,100,5000,14200,8800,7100,14200,24100,24100,24100,1,-0,-0.905193,-0.425,0
'2017-07-16 06:00:00+00:00',0,0,0,0,0,4.2,26,38,60,69,17,41,80.547028,161.08403,166.166046,263.143219,406.009766,234,81,0,0,0,0,0,0,29,54,84,86,100,100,100,100,100,100,100,100,100,100,100,100,85,55,9,6,0,6,38,45,59,17700,300,0,0,0,0,0,0,0,0,300,3800,19700,19400,24100,24100,24100,24100,24100,24100,24100,24100,24100,18300,18300,0,1,-0.903356,-0.428892,0
